coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
ec3e1388-9454-49da-baba-ddc85b4a53cd,,,preservedspecimen,,podophyllum peltatum,ind-0042748,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,ralph moreland,,,north america,300.0,united states,usa,morgan,1958-06-20T00:00:00+00:00,2020-11-06T21:41:38.854593+00:00,0.2898550724637681,,,,,,4902719b87bda577bad1fb37f71827c17edeaa22,1958-06-20,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 39.502411, ""lon"": -86.426268}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,ind,,,plantae,,,,,,,"bradford woods (lake site); t12n r1e sec. 4, sw 1/4 se 1/4",,,,"[""8dad3472-4cd0-47ac-8aa6-7b2c48eba886""]",,,,,9f0fab92-6eab-4492-b029-79390ed578eb,ranunculales,tracheophyta,"[""urn:uuid:9f0fab92-6eab-4492-b029-79390ed578eb"", ""0dab1fc7-ca99-456b-9985-76edbac003e0\\10320681"", ""0dab1fc7-ca99-456b-9985-76edbac003e0\\9f0fab92-6eab-4492-b029-79390ed578eb""]",s.n.,0dab1fc7-ca99-456b-9985-76edbac003e0,podophyllum peltatum,peltatum,171,indiana,3033839,accepted,species,,ec3e1388-9454-49da-baba-ddc85b4a53cd,"june 20, 1958",,,
bcb5a64e-9779-4691-b959-f6be243c4489,,,preservedspecimen,,podophyllum peltatum,hudc00005485,magnoliopsida,,5b6e6b41-e610-4740-888e-27f347ba293b,,chas. o. roberts,,,north america,5284.0,united states,usa,district of columbia,1958-05-16T00:00:00+00:00,2020-11-06T21:35:00.234147+00:00,0.2898550724637681,,,,,,d9b719fc4153e52aa695bf9dbd08448751780b81,1958-05-16,berberidaceae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_stateprovince_replaced"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 38.944831, ""lon"": -77.048531}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,hudc,,,plantae,,,,,,,rock creek,,,,"[""fa645a2f-2aa9-4f6e-9b14-af09ed6bf942""]",,,,washington,1eb59bc6-9a65-4c46-a7cc-71e29d0376a4,ranunculales,tracheophyta,"[""urn:uuid:1eb59bc6-9a65-4c46-a7cc-71e29d0376a4"", ""5ffc8bc6-e366-4157-b1ba-00859f1048a4\\1eb59bc6-9a65-4c46-a7cc-71e29d0376a4"", ""5ffc8bc6-e366-4157-b1ba-00859f1048a4\\15792059""]",s.n.,5ffc8bc6-e366-4157-b1ba-00859f1048a4,podophyllum peltatum,peltatum,136,"washington, d.c.",3033839,accepted,species,,bcb5a64e-9779-4691-b959-f6be243c4489,,,,
19309027-1950-4bd7-9866-9d20edd6780f,,,preservedspecimen,,podophyllum peltatum,lob105280,magnoliopsida,,3818e5a2-b6a4-11e8-b408-001a64db2964,,janet k. warter,,,north america,2247.0,united states,usa,westmoreland,,2021-03-25T09:49:19.466640+00:00,0.30434782608695654,,,,,,7db3144a93b83148360bc5420e7c85b17c50fa21,1956-07-00,berberidaceae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added""]",,podophyllum,,"{""lat"": 40.320877, ""lon"": -79.478353}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|ranunculanae|ranunculales|berberidaceae|podophyllum,,,,lob,,,plantae,,,,,,,jamison reservoir area.,,,,"[""73d47fc0-1e87-4c7e-802d-1bab19eb1851""]",,,,,fc95d6d2-11fe-4643-aab4-e0bd9e1dff5d,ranunculales,tracheophyta,"[""ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc\\fc95d6d2-11fe-4643-aab4-e0bd9e1dff5d"", ""ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc\\254665"", ""urn:uuid:5609b1f9-c19c-4bfa-a4b7-222e05fb0261""]",130,ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc,podophyllum peltatum,peltatum,,pennsylvania,3033839,accepted,species,,19309027-1950-4bd7-9866-9d20edd6780f,"july, 1956",,,
d96c0483-b2dc-49d4-9282-58ce44ab2803,,,preservedspecimen,,podophyllum peltatum,cm538004,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"isaac, b.l.; isaac; j.a.; pagesh, c.a.; stamplis, c.a.; ehrenberger, j.a.",,,north america,50.0,united states,usa,butler,2018-06-22T00:00:00+00:00,2021-04-19T23:06:02.616330+00:00,0.3333333333333333,,,,,,4df14dce23ddd8053a9e811e7dc89af70262f0ee,2018-06-22,berberidaceae,,"[""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_continent_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.9596, ""lon"": -80.03460000000001}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,"moraine state park, along old rt. 528, n of prospect",,,,,,,369.0,,b695bcf1-ef49-42db-911a-8bd49a2f1f15,ranunculales,tracheophyta,"[""urn:uuid:40da81fb-bbbf-49b9-a4cd-d9b0ddf61aee"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\b695bcf1-ef49-42db-911a-8bd49a2f1f15"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\22920298""]",25362,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,173,pennsylvania,3033839,accepted,species,,d96c0483-b2dc-49d4-9282-58ce44ab2803,2018-6-22,,,
e3cb60e8-d263-400c-aa10-7239a7f09e21,,,preservedspecimen,,podophyllum peltatum,no disponible,magnoliopsida,encb,546,,d. j. keil,,,north america,,united states,usa,,1969-06-09T00:00:00+00:00,2020-07-24T23:08:39.522756+00:00,0.34782608695652173,,,,,,46909843e0b32635690ae9bbb39b2603571e3656,1969-06-09,berberidaceae,k4967,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""gbif_genericname_added"", ""gbif_vernacularname_added"", ""dwc_datasetid_replaced"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""idigbio_isocountrycode_added"", ""dwc_class_replaced"", ""dwc_country_replaced"", ""dwc_parentnameusageid_added""]",,podophyllum,,"{""lat"": 41.6369444, ""lon"": -87.8777778}",,false,false,plantae; tracheophyta; equisetopsida; ranunculales; berberidaceae; podophyllum,,1.0,,encb-ipn,2028,,plantae,,,,,,,"cook, 4.1 miles s of t11",,0.0,0.0,,,0.0,0.0,,urn:catalog:encb-ipn:encb:no disponible:06b74b3e83e5824b003f147e46458bf8,ranunculales,tracheophyta,"[""9401f7e8-7d41-4c57-a5da-8839be046935\\urn:catalog:encb-ipn:encb:no disponible:06b74b3e83e5824b003f147e46458bf8""]",,9401f7e8-7d41-4c57-a5da-8839be046935,podophyllum peltatum,peltatum,160,illinois,3033839,accepted,species,no aplica,e3cb60e8-d263-400c-aa10-7239a7f09e21,,,,
fb67f0b3-02b7-4840-8781-b552dee7a90c,,,preservedspecimen,,podophyllum peltatum,wgch-00000345,magnoliopsida,wgch,ffadda9d-a32b-464f-9155-2c1c5e7cd72b,,marybeth wheeler,,,north america,6472.0,united states,usa,fairfield,1989-05-17T00:00:00+00:00,2018-03-02T09:33:27.712927+00:00,0.2608695652173913,,,,,,4b53a0e602b6f88ff12f133a6257d37a13681626,1989-05-17,berberidaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_taxonomicstatus_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced"", ""dwc_continent_added""]",,podophyllum,,"{""lat"": 41.20694, ""lon"": -73.43989}",,true,true,,,,,wilton garden club,,,plantae,,,,,,,,,,,"[""874719e8-b4be-4a0c-86d2-3c48f15e6387""]",,,,wilton,468e21cd-d1a7-4f89-967d-15adbec959bb,ranunculales,tracheophyta,"[""9a861ebe-f8d7-4eb1-a2c8-3006f07cfec2\\759839"", ""urn:uuid:468e21cd-d1a7-4f89-967d-15adbec959bb"", ""9a861ebe-f8d7-4eb1-a2c8-3006f07cfec2\\urn:uuid:468e21cd-d1a7-4f89-967d-15adbec959bb"", ""9a861ebe-f8d7-4eb1-a2c8-3006f07cfec2\\468e21cd-d1a7-4f89-967d-15adbec959bb""]",,9a861ebe-f8d7-4eb1-a2c8-3006f07cfec2,podophyllum peltatum,peltatum,137,connecticut,3033839,accepted,species,,fb67f0b3-02b7-4840-8781-b552dee7a90c,"may 17, 1989",,,
cd23e86b-b6ae-4407-b920-d6c9d6debd9c,,,preservedspecimen,,podophyllum peltatum,cbs.014356,magnoliopsida,cbs,http://grbio.org/cool/x0m9-a3bs,,jesse fowler smith,,,north america,8341.0,united states,usa,hartford county,1931-05-30T00:00:00+00:00,2016-03-21T21:43:25.444854+00:00,0.2463768115942029,,,,,,4489ad0fa922092353741cea626b9740088bc385,1931-05-30,berberidaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced"", ""dwc_continent_added""]",,podophyllum,,"{""lat"": 41.9945, ""lon"": -72.6788}",,true,true,,,,,yale peabody museum of natural history,,,plantae,,,,,,,,,,,"[""78c4bda7-3bf2-4fc4-8007-cff0dde536cf""]",,,,suffield,urn:uuid:73bee173-7da6-4906-a788-171bdcc28c6d,ranunculales,tracheophyta,"[""urn:uuid:97eec752-0b97-486c-aeb0-97007f04bd8a"", ""09edf7d2-e68e-4a42-93da-762f86bb814f\\urn:uuid:73bee173-7da6-4906-a788-171bdcc28c6d"", ""09edf7d2-e68e-4a42-93da-762f86bb814f\\102758""]",,09edf7d2-e68e-4a42-93da-762f86bb814f,podophyllum peltatum,peltatum,150,connecticut,3033839,accepted,species,,cd23e86b-b6ae-4407-b920-d6c9d6debd9c,,,,
d6b7970a-ad2e-45e5-ac1f-0c90b3bd239f,,,preservedspecimen,,podophyllum peltatum,cbs.014362,magnoliopsida,cbs,http://grbio.org/cool/x0m9-a3bs,,arthur edmond blewitt,,,north america,5066.0,united states,usa,new haven county,1908-05-18T00:00:00+00:00,2016-03-21T21:43:25.444854+00:00,0.2608695652173913,,,,,,e45ab5be5d3f014764ee3a058cebc4973c244036,1908-05-18,berberidaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced"", ""dwc_continent_added""]",,podophyllum,,"{""lat"": 41.489, ""lon"": -73.0518}",,true,true,,,,,yale peabody museum of natural history,,,plantae,,,,,,,,,,,"[""d0454c83-a56e-497f-b3f7-a23d0476216b""]",,,,naugatuck,urn:uuid:425cc320-e990-4f41-8c13-c21f1b489676,ranunculales,tracheophyta,"[""urn:uuid:110b7a7a-9dd3-45ca-9c4a-96f95bf81300"", ""09edf7d2-e68e-4a42-93da-762f86bb814f\\urn:uuid:425cc320-e990-4f41-8c13-c21f1b489676"", ""09edf7d2-e68e-4a42-93da-762f86bb814f\\102764""]",2265,09edf7d2-e68e-4a42-93da-762f86bb814f,podophyllum peltatum,peltatum,139,connecticut,3033839,accepted,species,,d6b7970a-ad2e-45e5-ac1f-0c90b3bd239f,,,,
be875b55-fabc-4af2-8c58-8044bbc0bf54,,,preservedspecimen,,podophyllum peltatum,343766,magnoliopsida,kanu,,,caleb a morse,,,north america,0.0,united states,usa,linn,2002-05-23T00:00:00+00:00,2020-07-24T20:35:10.931400+00:00,0.2753623188405797,,,,,,1ae8ad2eed520d8182c6999f42bb47515c738436,2002-05-23,berberidaceae,8004,"[""geopoint_datum_error"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_vernacularname_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added""]",,podophyllum,,"{""lat"": 38.3747222, ""lon"": -94.6472222}",,false,false,,,,,ku,http://grbio.org/cool/iakn-125z,,plantae,,,,,,,"la cygne, 2.25 mi n, 6.5 mi e",,,,,,,,,03111bf4-ba8b-11e3-8cfe-90b11c41863e,ranunculales,tracheophyta,"[""d7b285d4-2643-45ee-9302-b0c3d51dda5c\\03111bf4-ba8b-11e3-8cfe-90b11c41863e""]",,d7b285d4-2643-45ee-9302-b0c3d51dda5c,podophyllum peltatum,peltatum,143,kansas,3033839,accepted,species,,be875b55-fabc-4af2-8c58-8044bbc0bf54,,,,
71f4e87f-757c-4c96-bc1d-ff3e441bee70,,,preservedspecimen,,podophyllum peltatum,cbs.014354,magnoliopsida,cbs,http://grbio.org/cool/x0m9-a3bs,,charles humphrey bissell,,,north america,7725.0,united states,usa,hartford county,1909-05-14T00:00:00+00:00,2016-03-21T21:43:25.444854+00:00,0.2318840579710145,,,,,,dd2f0c0bfac18c4d1fb7eab205044eb8dfd56d7e,1909-05-14,berberidaceae,,"[""geopoint_low_precision"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced"", ""dwc_continent_added""]",,podophyllum,,"{""lat"": 41.6049, ""lon"": -72.88}",,false,false,,,,,yale peabody museum of natural history,,,plantae,,,,,,,,,,,,,,,southington,urn:uuid:dd63cfef-db0d-410d-bc51-32ad6181a2b2,ranunculales,tracheophyta,"[""urn:uuid:3b5720cd-7c15-423b-81fc-c79b3b498e1e"", ""09edf7d2-e68e-4a42-93da-762f86bb814f\\102756"", ""09edf7d2-e68e-4a42-93da-762f86bb814f\\urn:uuid:dd63cfef-db0d-410d-bc51-32ad6181a2b2""]",,09edf7d2-e68e-4a42-93da-762f86bb814f,podophyllum peltatum,peltatum,134,connecticut,3033839,accepted,species,,71f4e87f-757c-4c96-bc1d-ff3e441bee70,,,,
91dd5af1-e8a7-4eca-8df2-b333b1381ca9,,,preservedspecimen,,podophyllum peltatum,cm045653,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"henry, l.k.",,,north america,2000.0,united states,usa,westmoreland,1941-05-08T00:00:00+00:00,2020-10-14T13:58:21.211209+00:00,0.3188405797101449,,,,,,145198bb79ec3be49c134ac2e9215e7f275a8f05,1941-05-08,berberidaceae,,"[""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_continent_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.456813, ""lon"": -79.451313}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,"along right bank of loyalhanna creek near the dam, 2 mi s of saltsburg",,,,,,,,,897d0e8a-f38b-45af-bbe3-83013a221ab3,ranunculales,tracheophyta,"[""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12085145"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\897d0e8a-f38b-45af-bbe3-83013a221ab3"", ""urn:uuid:ae556dcf-254c-42e1-ae3c-7655d88734ee""]",s.n.,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,128,pennsylvania,3033839,accepted,species,,91dd5af1-e8a7-4eca-8df2-b333b1381ca9,8 may 1941,,,
795c6c30-aad0-4f21-8c16-851079af741a,,,preservedspecimen,,podophyllum peltatum,cm045698,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"neale, a.",,,north america,2108.0,united states,usa,armstrong,1927-07-23T00:00:00+00:00,2020-10-14T13:58:21.211209+00:00,0.3188405797101449,,,,,,27263a13283eaff2394e9621d076defbd57bb4db,1927-07-23,berberidaceae,,"[""dwc_datasetid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.82246, ""lon"": -79.52733}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,kittanning,,,,,,,,,83913b40-fda6-4656-b471-09b54ed8dc5d,ranunculales,tracheophyta,"[""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\83913b40-fda6-4656-b471-09b54ed8dc5d"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12085190"", ""urn:uuid:2acf0260-07ac-44b0-bf4f-7d7f4f67c381""]",s.n.,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,204,pennsylvania,3033839,accepted,species,,795c6c30-aad0-4f21-8c16-851079af741a,23 jul 1927,,,
3ac0c44a-fe63-4181-8562-f528b695c70d,,,preservedspecimen,,podophyllum peltatum,cm045741,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"jennings, o.e.",,,north america,1004.0,united states,usa,fayette,1948-05-19T00:00:00+00:00,2020-10-14T13:58:21.211209+00:00,0.3188405797101449,,,,,,4225dd52f7aee65680db48ea3e8c318c837ff835,1948-05-19,berberidaceae,,"[""dwc_datasetid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.024, ""lon"": -79.39863}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,indian head,,,,,,,,,1b04a3b2-3dba-47ac-a81e-242f2ef18887,ranunculales,tracheophyta,"[""urn:uuid:c4d2ef95-bde2-4e38-a631-5bbb70929247"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12085233"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\1b04a3b2-3dba-47ac-a81e-242f2ef18887""]",s.n.,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,140,pennsylvania,3033839,accepted,species,,3ac0c44a-fe63-4181-8562-f528b695c70d,19 may 1948,,,
35b7b71f-04be-42f6-ad70-de085bd7bea7,,,preservedspecimen,,podophyllum peltatum,cm372164,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"utech, f.h.; kawano, s.; kudo, h.",,,north america,14.0,united states,usa,westmoreland,1992-05-20T00:00:00+00:00,2020-10-14T13:58:21.211209+00:00,0.3188405797101449,,,,,,dfb460d895365561f5da85658a9344c9dba70016,1992-05-20,berberidaceae,,"[""geopoint_datum_error"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.22889, ""lon"": -79.37778}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,"unity township: 2 mi ne of lycippus along pa 982, e slope of chestnut ridge near davidson's quarry",,,,,,,549.0,,679dbcf9-418d-4ec8-a921-9c0bc9e2a66f,ranunculales,tracheophyta,"[""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\679dbcf9-418d-4ec8-a921-9c0bc9e2a66f"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12095776"", ""urn:uuid:320a7c38-d4a8-4dc4-b081-60a931018c99""]",92-586,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,141,pennsylvania,3033839,accepted,species,,35b7b71f-04be-42f6-ad70-de085bd7bea7,20 may 1992,,,
4c74ca06-c861-4832-9787-256a9fe28bd5,,,preservedspecimen,,podophyllum peltatum,cm524474,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"york, e.; graham, j.",,,north america,4054.0,united states,usa,butler,,2020-10-14T13:58:21.211209+00:00,0.2898550724637681,,,,,,296de8a06f801f7f317a8d2e5d7c732d991f422d,1993-05-00,berberidaceae,,"[""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_continent_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.681902, ""lon"": -79.887868}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,"ca 3.1 mi se of cooperstown, along s side of leslie road",,,,,,,,,ef836d7b-694d-43ae-a35a-9a7718af842c,ranunculales,tracheophyta,"[""urn:uuid:c7f3b0c7-29f5-45d9-96d3-295ef6b1ee4b"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12105589"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\ef836d7b-694d-43ae-a35a-9a7718af842c""]",2738,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,,pennsylvania,3033839,accepted,species,,4c74ca06-c861-4832-9787-256a9fe28bd5,1993-5,,,
